danceability,key,loudness,acousticness,instrumentalness,liveness,valence,tempo,popular
0.601,5,-3.095,0.504,0.0,0.183,0.776,140.162,0.0
0.386,5,-16.107,0.932,1.55e-06,0.328,0.438,114.892,0.0
0.44,2,-8.869,0.657,0.0,0.983,0.459,102.729,0.0
0.763,0,-6.86,0.549,0.0,0.125,0.926,118.394,1.0
0.672,11,-4.402,0.561,0.0,0.706,0.768,144.013,1.0
0.478,3,-14.694,0.993,0.327,0.206,0.89,186.227,0.0
0.526,7,-7.002,0.372,0.0,0.129,0.272,171.044,1.0
0.278,4,-21.762,0.883,0.00052,0.113,0.107,111.804,0.0
0.56,1,-18.577,0.82,0.0,0.0964,0.415,93.407,0.0
0.721,5,-12.629,0.91,0.931,0.0907,0.904,106.483,0.0
0.533,9,-12.737,0.656,8.21e-05,0.134,0.744,98.495,0.0
0.428,4,-6.664,0.000337,0.0419,0.311,0.261,119.708,1.0
0.697,11,-6.594,0.167,0.00878,0.124,0.42,120.0,1.0
0.798,7,-4.868,0.62,0.0,0.304,0.886,101.961,1.0
0.799,5,-5.898,0.182,3.68e-05,0.132,0.482,98.011,1.0
0.642,7,-13.773,0.84,1.31e-06,0.0923,0.492,144.121,0.0
0.594,7,-7.673,0.757,0.0,0.112,0.301,159.777,1.0
0.593,11,-33.771,0.439,2.22e-06,0.138,0.15,112.217,0.0
0.638,0,-4.867,0.082,0.000995,0.517,0.851,116.288,1.0
0.83,0,-6.476,0.237,0.0,0.248,0.485,109.978,1.0
0.31,1,-8.527,1.53e-06,0.146,0.137,0.617,170.568,1.0
0.237,7,-6.96,0.876,0.00217,0.0962,0.391,105.54,0.0
0.827,8,-6.403,0.0978,0.0,0.0257,0.718,137.956,1.0
0.568,10,-4.77,0.000564,0.0121,0.208,0.671,80.022,1.0
0.3,5,-15.006,0.991,0.000174,0.138,0.344,66.743,0.0
0.691,0,-6.358,0.129,0.00494,0.108,0.44,125.55,1.0
0.557,0,-11.879,0.00253,0.0859,0.205,0.751,125.584,0.0
0.873,1,-10.205,0.155,0.000536,0.104,0.846,65.997,1.0
0.409,8,-14.051,0.971,3.63e-06,0.257,0.399,96.814,0.0
0.631,9,-20.045,0.423,0.0,0.188,0.386,81.635,0.0
0.207,7,-12.615,0.935,0.00284,0.131,0.152,176.636,0.0
0.602,0,-14.004,0.449,0.0,0.103,0.423,137.946,0.0
0.469,3,-14.369,0.67,0.0,0.193,0.102,110.937,0.0
0.753,11,-8.174,0.0918,0.0,0.113,0.793,89.877,1.0
0.271,4,-14.683,0.891,0.0435,0.148,0.104,78.242,0.0
0.291,3,-10.008,0.821,0.0,0.111,0.371,79.458,0.0
0.366,0,-6.149,0.348,1.16e-05,0.103,0.31,85.917,1.0
0.376,7,-15.271,0.958,3.53e-06,0.114,0.282,140.027,0.0
0.646,0,-4.547,0.0583,6.42e-05,0.118,0.326,127.978,1.0
0.348,4,-6.836,0.0932,0.0,0.126,0.144,87.974,1.0
0.528,7,-4.641,0.00113,0.0,0.281,0.206,100.042,1.0
0.631,7,-14.92,0.386,0.0,0.244,0.399,115.944,0.0
0.181,8,-7.86,0.879,3.99e-06,0.0721,0.214,180.046,0.0
0.652,6,-17.809,0.857,0.000739,0.13,0.842,138.494,0.0
0.795,4,-8.927,0.0853,0.000284,0.0762,0.6,108.947,1.0
0.538,7,-5.567,0.192,0.0,0.0934,0.429,135.869,0.0
0.734,11,-11.764,0.0867,0.259,0.0979,0.144,105.013,1.0
0.309,6,-11.252,0.543,2.11e-05,0.0847,0.241,107.246,0.0
0.27,7,-7.859,0.769,0.134,0.363,0.093,127.192,1.0
0.583,9,-7.926,0.8,0.0,0.118,0.277,77.9,0.0
0.679,2,-2.506,0.289,0.0,0.263,0.729,116.961,1.0
0.881,11,-3.838,0.136,4.06e-05,0.0927,0.781,97.002,0.0
0.676,10,-4.591,0.459,0.0,0.18,0.171,134.016,0.0
0.679,10,-14.932,0.421,0.785,0.159,0.253,68.076,0.0
0.585,4,-4.153,0.129,0.0,0.133,0.183,140.107,1.0
0.694,3,-7.176,0.357,0.00258,0.0868,0.603,111.98,1.0
0.45,9,-6.92,0.0757,0.0,0.0818,0.244,146.041,1.0
0.533,8,-10.048,0.596,1.37e-06,0.0499,0.909,164.746,0.0
0.761,10,-10.274,0.454,0.00933,0.0926,0.895,158.053,1.0
0.432,9,-6.706,0.524,2.34e-06,0.12,0.117,138.04,0.0
0.752,9,-10.373,0.343,0.0811,0.109,0.723,115.803,1.0
0.431,9,-10.376,0.0462,2.01e-06,0.144,0.177,127.964,1.0
0.501,3,-10.323,0.933,0.0,0.48,0.516,103.599,0.0
0.513,5,-6.918,0.0421,0.0,0.208,0.69,89.963,1.0
0.693,0,-14.018,0.994,0.906,0.106,0.207,93.118,0.0
0.226,0,-12.785,0.895,0.708,0.11,0.042,111.534,0.0
0.258,3,-17.395,0.779,0.0,0.122,0.201,178.142,0.0
0.586,1,-5.472,0.327,0.0,0.343,0.921,65.809,1.0
0.79,1,-7.634,0.333,0.0,0.122,0.15,118.895,1.0
0.384,0,-10.104,0.798,3.67e-05,0.344,0.505,88.432,0.0
0.366,3,-9.604,0.396,0.0,0.131,0.264,71.205,1.0
0.37,0,-16.465,0.406,0.613,0.11,0.176,73.967,0.0
0.572,5,-10.995,0.0342,0.000205,0.207,0.408,162.02,0.0
0.613,2,-4.638,0.0378,3.65e-05,0.52,0.733,131.968,1.0
0.633,6,-6.403,0.297,0.0,0.206,0.659,86.776,1.0
0.795,5,-6.846,0.0288,0.0,0.299,0.785,113.016,1.0
0.369,8,-13.252,0.595,0.0,0.115,0.212,103.218,0.0
0.477,7,-8.256,0.00746,0.213,0.131,0.455,126.3,1.0
0.877,0,-5.355,0.0437,0.0,0.0875,0.873,89.683,1.0
0.66,6,-4.285,0.11,0.0,0.0368,0.377,93.033,1.0
0.88,11,-5.805,0.0374,0.0003,0.0908,0.381,116.971,1.0
0.468,1,-9.639,0.166,0.000304,0.0807,0.526,77.987,1.0
0.642,4,-9.232,0.459,6.64e-05,0.336,0.667,145.625,0.0
0.659,11,-11.036,0.00301,0.396,0.0839,0.524,107.818,1.0
0.446,0,-14.909,0.86,0.166,0.539,0.338,113.23,0.0
0.414,5,-11.192,0.251,0.00502,0.165,0.167,158.308,0.0
0.772,10,-10.434,0.0234,0.000722,0.0562,0.643,85.068,1.0
0.788,1,-4.346,0.22,0.000203,0.0799,0.854,177.927,1.0
0.576,0,-3.991,0.0568,0.0,0.155,0.409,95.238,0.0
0.848,7,-6.534,0.253,0.0,0.507,0.75,137.981,0.0
0.855,10,-4.581,0.2,0.0,0.0885,0.758,100.006,1.0
0.664,5,-6.939,0.0993,0.0,0.122,0.881,119.978,1.0
0.565,11,-5.834,0.000143,0.000196,0.0612,0.41,123.96,1.0
0.48,0,-6.226,0.398,0.00179,0.206,0.622,152.082,0.0
0.585,10,-13.452,0.889,0.833,0.243,0.325,68.892,0.0
0.819,0,-7.921,0.638,0.0,0.0833,0.851,180.149,1.0
0.666,7,-7.334,0.04,3.86e-05,0.0775,0.508,93.633,1.0
0.756,1,-6.625,0.654,0.0,0.172,0.516,92.023,1.0
0.839,2,-8.577,0.233,0.0,0.0704,0.364,114.002,1.0
0.641,2,-13.083,0.165,0.922,0.0788,0.46,171.424,1.0
0.217,2,-14.822,0.945,0.924,0.648,0.144,134.67,0.0
0.497,6,-14.871,0.816,0.0,0.27,0.532,65.278,0.0
0.656,5,-14.376,0.814,0.691,0.0658,0.499,95.735,0.0
0.326,9,-27.294,0.994,0.897,0.0906,0.204,115.003,0.0
0.651,4,-6.096,0.0501,0.0,0.857,0.688,127.122,1.0
0.718,7,-9.47,0.746,1.65e-05,0.105,0.398,160.004,1.0
0.585,2,-10.759,0.335,0.00141,0.11,0.849,205.912,0.0
0.727,8,-3.277,0.0809,3.42e-05,0.198,0.656,127.011,1.0
0.7,4,-12.304,0.0649,0.025,0.0569,0.534,112.954,1.0
0.394,8,-5.657,0.000597,0.00265,0.158,0.375,139.549,1.0
0.808,0,-6.242,0.0441,0.0793,0.143,0.919,123.973,1.0
0.624,7,-10.812,0.0414,2.08e-05,0.0467,0.646,144.251,1.0
0.774,10,-6.162,0.257,0.0,0.0719,0.593,99.994,1.0
0.658,6,-8.662,0.619,0.0,0.211,0.803,159.82,0.0
0.446,9,-9.539,0.478,1.76e-05,0.122,0.151,75.827,0.0
0.647,9,-16.575,0.185,0.00728,0.499,0.719,90.643,0.0
0.787,8,-7.242,0.054,0.000662,0.135,0.863,131.545,0.0
0.648,5,-15.691,0.82,0.000104,0.117,0.641,104.774,0.0
0.503,0,-7.564,0.0751,0.000234,0.145,0.441,94.036,1.0
0.652,1,-23.312,0.495,0.0,0.32,0.451,75.74,0.0
0.713,1,-3.609,0.0502,0.0,0.172,0.702,89.997,1.0
0.601,6,-8.765,0.753,0.0,0.125,0.445,142.107,1.0
0.753,5,-6.062,0.335,2.02e-05,0.0858,0.752,200.007,1.0
0.731,3,-11.989,0.988,0.223,0.131,0.831,98.273,0.0
0.623,0,-21.04,0.606,0.659,0.117,0.0635,91.313,0.0
0.546,0,-8.699,0.751,0.0,0.227,0.351,102.238,0.0
0.743,9,-6.017,0.26,0.0,0.169,0.871,90.08,1.0
0.645,0,-9.767,0.176,2.62e-06,0.228,0.745,105.833,1.0
0.818,0,-4.547,0.0202,0.000767,0.243,0.405,93.67,1.0
0.594,2,-13.332,0.561,0.422,0.337,0.284,139.962,0.0
0.78,3,-15.191,0.855,0.0,0.562,0.83,61.836,0.0
0.555,8,-16.968,0.654,0.0,0.0856,0.782,108.113,0.0
0.195,3,-17.13,0.402,0.565,0.0648,0.127,81.223,0.0
0.744,1,-9.586,0.517,0.0,0.159,0.453,132.063,0.0
0.764,8,-4.047,0.00784,0.104,0.0699,0.207,129.961,1.0
0.716,1,-3.967,0.0574,0.000113,0.131,0.728,94.851,1.0
0.637,2,-5.775,0.00918,0.00229,0.295,0.328,96.072,1.0
0.507,4,-7.139,0.135,2.13e-05,0.0618,0.722,88.471,0.0
0.62,9,-6.675,0.457,0.0,0.44,0.908,109.966,0.0
0.24,4,-9.74,0.223,0.0,0.352,0.714,201.861,0.0
0.663,7,-9.135,0.0697,8.01e-05,0.208,0.911,129.073,1.0
0.587,9,-8.063,0.512,0.0,0.101,0.64,78.582,0.0
0.721,1,-6.655,0.268,0.0,0.0725,0.963,173.591,1.0
0.305,6,-16.432,0.719,0.0,0.105,0.0989,103.512,0.0
0.673,3,-9.839,0.949,0.0,0.109,0.692,65.165,0.0
0.72,8,-6.504,0.126,1.21e-05,0.249,0.352,102.985,1.0
0.514,1,-4.234,0.00162,0.0,0.23,0.4,142.022,1.0
0.504,4,-6.58,0.391,0.00877,0.184,0.0735,121.979,1.0
0.729,0,-8.906,0.537,0.322,0.134,0.78,111.77,1.0
0.718,6,-5.394,0.0417,9.63e-06,0.0869,0.834,94.808,1.0
0.307,11,-13.23,0.891,0.000147,0.183,0.189,81.984,0.0
0.712,6,-23.435,0.826,0.0,0.52,0.561,129.513,0.0
0.831,1,-9.958,0.48,0.0,0.0769,0.585,135.065,1.0
0.53,6,-7.09,0.224,0.0,0.169,0.538,153.935,1.0
0.385,3,-13.687,0.957,0.0,0.142,0.364,148.246,0.0
0.225,9,-18.815,0.761,0.719,0.11,0.065,103.011,0.0
0.698,9,-9.427,0.0652,0.0,0.367,0.881,101.171,0.0
0.88,0,-5.89,0.115,8.97e-06,0.144,0.815,89.031,0.0
0.704,7,-12.22,0.83,0.0219,0.0817,0.843,93.581,0.0
0.671,5,-12.845,0.18,4.46e-06,0.171,0.415,128.591,0.0
0.803,2,-3.956,0.0649,0.0,0.248,0.574,112.962,1.0
0.415,5,-1.304,0.253,0.0,0.256,0.542,158.423,1.0
0.331,10,-5.362,0.365,0.00464,0.22,0.18,123.829,1.0
0.639,11,-9.53,0.0872,0.156,0.111,0.701,115.988,0.0
0.528,1,-6.155,0.0548,0.000263,0.342,0.704,157.893,1.0
0.633,0,-8.289,0.658,0.0,0.113,0.49,136.575,0.0
0.841,8,-6.428,0.0856,4.45e-06,0.281,0.867,79.998,1.0
0.672,9,-5.682,0.125,0.0261,0.183,0.62,75.233,1.0
0.676,6,-13.835,0.623,0.00862,0.0701,0.929,81.011,0.0
0.505,3,-3.015,0.19,0.00025,0.329,0.428,89.938,1.0
0.51,5,-6.415,0.77,0.00346,0.251,0.599,109.527,0.0
0.719,2,-8.463,0.232,0.0,0.119,0.512,142.094,1.0
0.807,3,-8.871,0.0946,0.0,0.119,0.304,92.988,0.0
0.755,3,-5.018,0.415,0.0,0.0641,0.819,135.965,1.0
0.595,7,-7.163,1.12e-05,0.551,0.118,0.45,105.153,1.0
0.549,2,-5.01,0.255,0.0,0.126,0.186,101.671,1.0
0.602,2,-11.087,0.32,8.65e-05,0.345,0.548,113.865,0.0
0.692,7,-8.077,0.666,0.0,0.107,0.309,91.917,1.0
0.729,0,-6.206,0.000268,0.731,0.127,0.849,125.99,0.0
0.709,8,-7.776,0.0507,0.0,0.0585,0.58,133.922,1.0
0.482,5,-15.362,0.891,0.0409,0.15,0.528,124.394,0.0
0.732,9,-7.905,0.534,0.0,0.237,0.717,175.924,1.0
0.616,7,-7.065,0.401,0.000484,0.309,0.427,79.976,1.0
0.595,5,-14.384,0.363,0.0733,0.106,0.532,79.689,0.0
0.465,0,-17.824,0.545,0.000558,0.0734,0.313,83.094,0.0
0.623,5,-18.106,0.944,6e-05,0.122,0.665,76.365,0.0
0.636,0,-5.338,0.159,0.0,0.292,0.815,169.892,1.0
0.595,6,-10.482,0.584,0.0,0.0432,0.544,172.164,0.0
0.81,6,-8.517,0.151,0.0106,0.557,0.563,107.998,1.0
0.701,7,-12.89,0.945,0.00391,0.0894,0.514,113.093,0.0
0.691,10,-1.542,0.212,0.0,0.683,0.966,125.354,1.0
0.593,7,-5.52,0.223,1.83e-06,0.0808,0.275,138.084,1.0
0.314,7,-12.893,0.729,0.643,0.654,0.238,156.156,0.0
0.809,1,-12.676,0.411,0.0,0.0716,0.679,139.951,0.0
0.638,5,-12.831,0.205,0.225,0.208,0.962,102.397,0.0
0.632,4,-6.847,0.296,0.0,0.102,0.516,139.764,1.0
0.34,0,-5.968,0.445,0.0,0.339,0.491,164.061,1.0
0.668,0,-10.543,0.538,0.0,0.12,0.589,125.066,0.0
0.703,4,-9.074,0.961,0.001,0.0715,0.959,138.94,0.0
0.348,2,-8.988,0.464,0.000729,0.223,0.47,170.743,0.0
0.339,7,-8.582,0.0497,0.00108,0.165,0.379,101.449,1.0
0.721,11,-15.082,0.833,0.0,0.0867,0.706,86.888,0.0
0.453,5,-10.675,0.927,1.08e-06,0.156,0.235,152.806,0.0
0.647,2,-8.753,0.00557,0.0,0.317,0.915,106.246,0.0
0.586,6,-3.58,0.356,0.0,0.682,0.502,121.026,1.0
0.471,8,-12.842,0.705,0.441,0.18,0.488,107.248,0.0
0.772,9,-6.423,0.64,0.00127,0.44,0.92,140.986,1.0
0.774,2,-5.838,0.561,5.06e-05,0.159,0.817,134.994,0.0
0.353,2,-3.274,3.03e-05,3e-05,0.295,0.544,165.215,1.0
0.469,2,-11.927,0.773,0.0013,0.0887,0.247,165.795,0.0
0.597,2,-5.743,0.0103,0.0,0.381,0.659,160.074,1.0
0.696,8,-8.884,0.362,0.000134,0.216,0.973,133.982,0.0
0.522,9,-10.341,0.258,0.0,0.159,0.92,171.682,0.0
0.669,10,-12.388,0.329,0.0,0.192,0.708,111.395,1.0
0.551,5,-12.014,0.974,0.000824,0.142,0.87,150.311,0.0
0.274,0,-3.4,0.431,1.92e-05,0.325,0.519,178.655,1.0
0.219,9,-13.268,0.952,0.869,0.179,0.368,70.659,0.0
0.648,1,-9.196,0.556,0.0,0.415,0.899,89.382,0.0
0.562,9,-7.652,0.822,0.000491,0.136,0.776,79.051,0.0
0.785,0,-2.169,0.114,0.0,0.347,0.886,134.024,1.0
0.763,9,-9.947,0.013,0.0585,0.0756,0.973,126.477,1.0
0.485,6,-4.022,0.402,0.0,0.332,0.772,94.911,1.0
0.894,6,-6.765,0.0103,0.000204,0.0694,0.816,96.435,0.0
0.362,5,-9.872,0.954,0.0,0.131,0.167,162.735,0.0
0.386,9,-9.895,0.621,0.0,0.243,0.242,175.886,0.0
0.586,9,-3.428,0.171,0.0,0.133,0.442,95.994,1.0
0.622,1,-3.736,0.545,0.0,0.507,0.701,140.007,0.0
0.975,6,-10.604,0.0071,0.28,0.072,0.968,126.908,0.0
0.452,5,-17.493,0.947,0.000105,0.108,0.176,96.205,0.0
0.563,7,-6.071,0.748,0.0,0.124,0.359,80.033,0.0
0.408,10,-12.29,0.843,0.802,0.199,0.291,75.203,0.0
0.754,4,-17.972,0.97,0.0,0.51,0.485,77.188,0.0
0.774,1,-4.721,0.0687,9.34e-05,0.0765,0.354,98.001,1.0
0.31,8,-21.921,0.994,0.000557,0.203,0.17,143.855,0.0
0.656,5,-11.477,0.655,0.886,0.108,0.582,130.003,1.0
0.75,2,-15.253,0.337,0.0,0.0356,0.813,121.775,0.0
0.59,1,-4.395,0.411,0.0,0.398,0.717,175.111,1.0
0.659,6,-8.906,0.651,0.00155,0.083,0.238,127.201,0.0
0.773,0,-6.763,0.0784,0.0,0.0868,0.484,89.992,1.0
0.503,9,-10.569,0.0496,0.0931,0.0706,0.367,62.302,1.0
0.734,2,-13.479,0.24,6.04e-06,0.0684,0.81,97.119,0.0
0.692,7,-5.401,0.00921,2.74e-05,0.653,0.683,153.971,1.0
0.531,7,-5.623,0.509,0.0,0.985,0.859,93.054,1.0
0.613,5,-9.488,0.837,0.0,0.202,0.939,185.528,0.0
0.624,0,-8.267,0.226,0.000266,0.0867,0.182,93.027,0.0
0.502,6,-3.668,0.0616,0.0,0.13,0.268,159.875,1.0
0.679,0,-9.371,0.0279,0.194,0.0831,0.703,124.991,1.0
0.382,2,-9.528,0.982,0.00292,0.29,0.4,115.386,0.0
0.659,7,-7.014,0.606,0.000333,0.185,0.883,82.995,1.0
0.492,9,-5.295,0.000117,0.000102,0.251,0.107,101.284,1.0
0.559,9,-10.123,0.773,3.76e-06,0.0968,0.824,181.616,0.0
0.577,7,-9.752,0.749,3.6e-06,0.174,0.34,83.081,0.0
0.738,10,-9.119,0.242,0.0,0.101,0.286,94.491,1.0
0.606,0,-7.168,0.119,7.16e-06,0.125,0.584,105.813,1.0
0.677,5,-10.856,0.225,3.95e-05,0.0595,0.93,91.691,1.0
0.593,7,-6.461,0.0048,0.00121,0.0939,0.378,115.029,1.0
0.512,7,-4.146,0.000821,0.0,0.0982,0.527,138.018,1.0
0.668,6,-4.218,0.0408,5.63e-06,0.201,0.529,104.97,1.0
0.697,9,-6.663,0.603,0.0,0.11,0.249,127.904,1.0
0.701,3,-10.05,0.76,0.0,0.0992,0.407,116.531,0.0
0.508,2,-11.555,0.834,1.18e-06,0.0921,0.482,111.695,0.0
0.77,7,-9.512,0.0557,4.81e-06,0.0607,0.474,82.511,1.0
0.541,7,-6.463,0.936,0.0,0.338,0.894,116.059,0.0
0.729,7,-9.236,0.229,0.0,0.0975,0.723,148.435,1.0
0.0,5,-14.509,0.161,1.0,0.0952,0.0,0.0,0.0
0.513,11,-9.003,0.985,0.00871,0.192,0.268,149.511,0.0
0.763,6,-5.106,0.64,0.0,0.0706,0.515,92.727,1.0
0.732,9,-9.867,0.252,6.19e-06,0.249,0.79,99.79,0.0
0.437,0,-8.01,0.414,1.45e-05,0.701,0.274,138.447,1.0
0.621,0,-17.082,0.667,0.0,0.105,0.707,135.807,0.0
0.511,2,-12.631,0.737,0.0,0.235,0.752,142.959,0.0
0.519,3,-9.652,0.866,6.38e-06,0.11,0.234,70.662,0.0
0.632,2,-7.841,0.517,0.0,0.108,0.589,97.02,0.0
0.493,0,-10.053,0.713,0.00167,0.214,0.969,200.206,0.0
0.507,2,-13.297,0.726,1.94e-06,0.11,0.678,92.234,0.0
0.461,9,-8.253,0.0446,0.0,0.199,0.116,94.914,0.0
0.3,0,-14.977,0.686,0.00047,0.209,0.247,79.049,0.0
0.369,4,-6.37,0.329,3.48e-06,0.0762,0.548,158.399,1.0
0.777,0,-12.896,0.363,7.18e-05,0.206,0.965,154.698,0.0
0.15,4,-7.475,0.278,0.213,0.31,0.0362,101.768,0.0
0.268,0,-15.821,0.967,0.0183,0.0925,0.552,75.222,0.0
0.341,0,-13.39,0.977,0.000968,0.0919,0.163,84.976,0.0
0.701,9,-7.06,0.763,3.36e-05,0.111,0.711,96.058,1.0
0.682,8,-13.775,0.0378,0.0885,0.618,0.749,88.002,0.0
0.234,11,-3.66,0.0107,0.0,0.045,0.216,85.641,1.0
0.597,2,-18.76,0.663,0.28,0.354,0.179,113.055,0.0
0.66,3,-5.457,0.767,7.89e-06,0.106,0.966,95.314,0.0
0.407,9,-5.372,0.644,0.000441,0.148,0.423,74.448,0.0
0.786,0,-7.33,0.56,0.0,0.0868,0.906,134.998,1.0
0.703,9,-10.35,0.275,0.0467,0.0716,0.298,101.944,0.0
0.345,7,-8.172,0.615,4.15e-05,0.101,0.265,164.622,0.0
0.651,9,-6.078,0.109,1.1e-05,0.169,0.741,166.079,1.0
0.758,9,-8.043,0.472,0.0,0.269,0.964,110.652,1.0
0.571,9,-7.179,0.697,0.0,0.089,0.0807,113.753,0.0
0.731,8,-8.774,0.76,0.0,0.226,0.529,109.874,0.0
0.482,11,-7.235,0.846,0.0112,0.0948,0.194,137.606,0.0
0.929,2,-4.254,0.126,0.116,0.317,0.615,119.979,1.0
0.751,4,-10.7,0.849,0.0876,0.381,0.526,109.996,1.0
0.67,3,-8.276,0.592,2.28e-06,0.15,0.88,119.794,1.0
0.636,0,-7.075,0.0438,0.0,0.372,0.917,156.036,1.0
0.419,11,-10.286,0.178,0.00269,0.333,0.695,90.342,0.0
0.61,4,-9.852,0.626,0.285,0.297,0.574,117.314,0.0
0.614,7,-7.384,0.395,0.0,0.0972,0.476,133.877,1.0
0.629,8,-6.974,0.0287,0.0,0.159,0.904,214.025,1.0
0.367,5,-8.044,0.717,2.96e-05,0.578,0.569,112.592,0.0
0.853,9,-8.636,0.0642,1.87e-06,0.0274,0.882,107.985,1.0
0.742,4,-9.582,0.721,0.0,0.131,0.972,161.41,0.0
0.64,5,-2.976,0.00528,0.000484,0.357,0.243,127.995,1.0
0.326,8,-14.679,0.99,0.0132,0.302,0.475,168.682,0.0
0.902,2,-6.366,0.108,0.0,0.104,0.565,103.041,1.0
0.518,0,-13.597,0.628,2.75e-05,0.146,0.11,70.429,0.0
0.881,5,-9.124,0.189,0.00205,0.0602,0.958,121.956,1.0
0.596,9,-7.049,0.0835,0.0,0.147,0.551,77.474,1.0
0.454,0,-4.357,0.0364,0.0,0.181,0.568,184.353,1.0
0.633,7,-6.243,0.555,0.0,0.083,0.68,119.467,0.0
0.804,7,-7.106,0.0144,0.0,0.225,0.64,140.536,0.0
0.387,9,-11.818,0.66,0.0,0.435,0.843,77.318,0.0
0.753,4,-4.689,0.087,0.0,0.24,0.794,115.057,1.0
0.592,4,-9.515,0.682,0.0,0.316,0.278,129.874,1.0
0.909,8,-9.912,0.0323,0.0,0.087,0.685,95.001,1.0
0.365,9,-10.014,0.00142,0.892,0.111,0.4,128.488,1.0
0.433,2,-16.504,0.91,0.0,0.132,0.304,179.944,0.0
0.675,0,-16.797,0.874,0.0,0.0802,0.183,115.928,0.0
0.481,5,-7.993,0.969,0.00578,0.106,0.453,65.653,0.0
0.494,4,-5.898,0.0704,7.39e-06,0.0957,0.586,119.604,0.0
0.743,10,-6.755,0.0998,0.00028,0.0622,0.804,114.033,1.0
0.435,7,-11.166,0.833,0.0,0.0803,0.566,115.522,0.0
0.605,10,-11.328,0.433,0.23,0.115,0.527,126.574,0.0
0.331,2,-5.702,0.00689,9.43e-05,0.27,0.369,175.121,1.0
0.637,5,-13.845,0.662,0.258,0.124,0.333,96.124,0.0
0.654,5,-7.699,0.0624,0.0,0.0963,0.279,143.676,1.0
0.563,9,-16.074,0.232,0.000114,0.0635,0.277,130.294,0.0
0.483,9,-8.274,0.209,0.0,0.206,0.288,72.967,1.0
0.196,11,-8.432,0.567,0.162,0.288,0.665,173.672,0.0
0.617,1,-5.575,0.0911,0.0,0.116,0.4,91.978,1.0
0.675,1,-5.568,0.325,0.0,0.181,0.448,88.038,1.0
0.523,0,-4.953,0.447,0.000226,0.0833,0.669,75.03,1.0
0.77,1,-5.53,0.103,0.0,0.171,0.431,94.966,1.0
0.618,1,-16.382,0.081,0.0,0.0868,0.551,111.169,0.0
0.795,11,-3.324,0.0545,0.0,0.0925,0.72,99.968,1.0
0.784,9,-18.052,0.00315,0.879,0.0719,0.298,135.005,0.0
0.741,7,-2.788,0.0374,0.0,0.286,0.605,150.037,1.0
0.395,4,-7.61,0.276,0.00375,0.224,0.747,128.944,1.0
0.593,1,-16.088,0.995,0.777,0.0875,0.426,97.967,0.0
0.447,5,-2.281,0.0157,0.0,0.276,0.317,179.072,1.0
0.784,0,-12.473,0.474,0.0,0.193,0.608,103.01,1.0
0.854,7,-6.811,0.276,1.95e-06,0.56,0.55,119.093,1.0
0.533,2,-8.782,0.251,0.000122,0.297,0.714,112.658,0.0
0.646,2,-6.152,0.409,0.0,0.107,0.676,83.093,1.0
0.756,4,-17.216,0.394,0.0292,0.184,0.91,75.458,0.0
0.604,10,-6.535,0.266,0.0,0.167,0.424,147.909,1.0
0.66,8,-11.904,0.125,0.138,0.0598,0.435,98.65,0.0
0.837,7,-4.251,0.0383,0.0,0.212,0.805,87.775,1.0
0.451,10,-11.441,0.51,0.00023,0.221,0.473,105.958,0.0
0.593,1,-5.733,0.602,0.0,0.119,0.712,144.011,1.0
0.678,9,-5.814,0.723,0.0,0.119,0.256,92.079,0.0
0.733,9,-12.358,0.0087,0.829,0.0275,0.814,115.98,0.0
0.455,7,-31.603,0.995,0.956,0.111,0.107,134.695,0.0
0.625,7,-20.208,0.874,0.0,0.335,0.492,80.108,0.0
0.543,5,-7.919,0.0875,0.0,0.252,0.662,152.838,0.0
0.815,0,-14.522,0.216,0.000466,0.0787,0.552,108.965,1.0
0.704,0,-5.215,0.286,0.0,0.247,0.6,144.06,1.0
0.471,9,-9.897,0.144,4.27e-05,0.148,0.627,111.015,1.0
0.226,4,-26.737,0.728,0.000247,0.376,0.173,83.324,0.0
0.689,4,-5.528,0.467,0.0,0.116,0.56,84.998,1.0
0.511,7,-4.977,0.682,0.0,0.33,0.754,111.244,0.0
0.67,9,-5.637,0.00529,3.14e-06,0.312,0.686,185.903,1.0
0.669,0,-7.738,0.0346,6.26e-05,0.263,0.351,128.022,0.0
0.785,4,-12.993,0.00884,0.0001,0.0538,0.96,124.819,0.0
0.558,5,-12.196,0.0672,0.00199,0.291,0.886,135.76,0.0
0.594,5,-7.38,0.483,0.0,0.49,0.309,168.024,1.0
0.393,2,-2.53,0.000122,0.000407,0.312,0.393,150.097,1.0
0.569,5,-8.639,0.0444,0.0,0.107,0.165,158.093,1.0
0.444,7,-12.536,0.982,0.256,0.124,0.404,113.159,0.0
0.272,7,-10.63,0.934,0.787,0.0874,0.346,80.872,0.0
0.563,7,-7.975,0.924,0.0,0.124,0.643,141.691,0.0
0.542,0,-7.105,0.0789,0.000508,0.277,0.813,89.734,1.0
0.747,9,-13.891,0.21,0.0,0.278,0.717,128.137,0.0
0.564,2,-13.148,0.0925,5.54e-05,0.257,0.904,184.375,0.0
0.824,1,-7.97,0.341,0.0,0.142,0.684,127.003,1.0
0.295,2,-15.332,0.0315,0.785,0.0906,0.0392,117.932,0.0
0.804,1,-2.512,0.0837,0.0,0.266,0.789,144.946,1.0
0.316,2,-6.923,0.559,0.0,0.312,0.19,136.437,0.0
0.784,7,-9.521,0.417,0.0,0.581,0.971,112.605,1.0
